Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio,Profile Image
5/24/16,@aarniolinna,Essi Linnanvuori,"RT @eerjournal: OpEd on moving ""environmental consciousness to environmental hegemony"" #enviroed #Zimbabwe #greenmedia #ecolobby https://t.…",7.35E+17,Twitter Web Client,340,614,1,0,No,3/5/13,"Helsinki, Finland","Essi Aarnio-Linnanvuori; PhD candidate @HelsinkiUni, environmental educator @WWFSuomi. Tweets are my own.",View
5/26/16,@aarniolinna,Essi Linnanvuori,RT @PaulKelba: Citizen Science: Collecting Real-Life Data Thx @GreenTeacherMag for this: https://t.co/1ISmVKqVE1 #enviroed #susty #echat,7.36E+17,Twitter Web Client,345,622,1,0,No,3/5/13,"Helsinki, Finland","Essi Aarnio-Linnanvuori; PhD candidate @HelsinkiUni, environmental educator @WWFSuomi. Tweets are my own.",View
5/1/16,@aaronpaquette,Aaron Paquette,RT @Sierra_BC: Learn about the grasslands of the Peace Valley in a new blog from our #enviroed team: https://t.co/7k63mrjpcX #SiteC https:/…,7.27E+17,Twitter for iPad,6897,5216,6,0,No,6/9/09,"Edmonton, Alberta, Canada","Artist - Award winning, bestselling Author - Speaker. Co-Chair, NDP Aboriginal Commission-Federal Council. Tweets are not official opinions.",View
4/8/16,@aawasp,Anahita Williamson,RT @EPAregion2: We're looking for #EnviroEd professionals for an advisory council - apply by April 15 to get involved: https://t.co/cPSZVKX…,7.19E+17,Twitter for iPhone,145,304,1,0,No,5/15/11,"New Jersey, USA","Director, Division of Environmental Science and Assessment at USEPA Region 2",View
3/16/16,@AB_EP,Alberta Enviro&Parks,RT @AlbertaEE: Student are producing a white paper on climate leadership in schools to share with premier. #enviroed @1stof7gens https://t.…,7.10E+17,Twitter Web Client,7236,1388,4,0,No,11/8/11,Alberta,Official Alberta Environment and Parks Twitter account. Account monitored Mon-Fri 8:15 am - 4:30 pm.,View
5/11/16,@Abby_Retweet,Laboratory_retweet,"RT @UncleChaps: To conserve water and help our planet, buy bottled water and piss in those empty bottles and throw them away. #Science #Env…",7.31E+17,TestLimsRetweet,558,4,5,0,No,3/21/16,,Manage your samples in the cloud!,View
5/19/16,@Abby_Retweet,Laboratory_retweet,"RT @jackehill: ""Health Canada approves genetically modified salmon for consumption"" #science #enviroed #farmedfish https://t.co/ao2pSlLL9p",7.33E+17,TestLimsRetweet,651,4,1,0,No,3/21/16,,Manage your samples in the cloud!,View
4/9/16,@AbbyFDK,Abigail Malungkit,"RT @KinderFynes: ""When a curious child and a knowledgeable teacher explore the phenomena of the real world, genuine science begins."" F. Haw…",7.19E+17,Twitter for iPad,1,6,39,0,No,9/6/14,,,View
4/20/16,@ABEnvNet,AEN,RT @GEOEC: Apply for the @MuseumofNature Inspiration Awards. Deadline is April 22. https://t.co/x4BXPlq0hg #nature #EnviroEd https://t.co/8…,7.23E+17,Hootsuite,1675,692,1,0,No,6/12/09,"Edmonton, Alberta, Canada","The Alberta Environmental Network is a non-profit, non-partisan organization dedicated to helping preserve & protect our environment. RTs are not endorsements.",View
4/27/16,@ABEnvNet,AEN,Contract opportunity: Writer for Gr 10 #climate curriculum project @AlbertaEE @ELC_Alberta #enviroed #ABjobs https://t.co/2NxHRxNpaO,7.25E+17,Twitter Web Client,1675,693,0,0,No,6/12/09,"Edmonton, Alberta, Canada","The Alberta Environmental Network is a non-profit, non-partisan organization dedicated to helping preserve & protect our environment. RTs are not endorsements.",View
5/12/16,@AbshireELC,Abshire Early Years,RT @CreativeSTAR: 10 maths challenges that use cones https://t.co/klrNUfdSYf #learnoutdoors #mathsoutdoors #enviroed #children #nature http…,7.31E+17,Twitter for iPad,5,48,22,0,No,5/2/16,Aberdeenshire,Aberdeenshire Early Learning and Childcare,View
4/2/16,@academe_atl_hs,Academe of the Oaks,The #AcademeHS animals are out and loving this beautiful weather! #enviroed https://t.co/fErMFqt1TB,7.16E+17,Sprout Social,381,599,0,0,No,2/11/09,Atlanta,"Academe of the Oaks is an independent, non-sectarian, co-educational high school in Decatur, Georgia. Rooted in the international Waldorf tradition",View
4/13/16,@academe_atl_hs,Academe of the Oaks,Spring has sprung! The students got their hands dirty in our school garden. #AcademeHS #EnviroEd #WaldorfEducation https://t.co/L6qritAnf4,7.20E+17,Sprout Social,388,615,0,0,No,2/11/09,Atlanta,"Academe of the Oaks is an independent, non-sectarian, co-educational high school in Decatur, Georgia. Rooted in the international Waldorf tradition",View
5/4/16,@academe_atl_hs,Academe of the Oaks,@TorontoWaldorf Looking great! Ours is coming along too. It's great to see our garden as well as our students grow! #schoolgarden #enviroed,7.28E+17,Twitter Web Client,401,625,0,1,No,2/11/09,Atlanta,"Academe of the Oaks is an independent, non-sectarian, co-educational high school in Decatur, Georgia. Rooted in the international Waldorf tradition",View
4/20/16,@ACGCNow,ACGC,RT @GEOEC: Apply for the @MuseumofNature Inspiration Awards. Deadline is April 22. https://t.co/x4BXPlq0hg #nature #EnviroEd https://t.co/8…,7.23E+17,Twitter Web Client,962,901,4,0,No,2/3/10,"Alberta, Canada",A coalition of over 60 Alberta-based non-profit organizations working locally and globally in international development and global citizenship.,View
4/26/16,@ACGCNow,ACGC,RT @GEOEC: Nominate an Outstanding Environmental Educator for an @eecom_info Award of Excellence https://t.co/t2q2ttelI0 Deadline is May 20…,7.25E+17,Twitter Web Client,967,901,3,0,No,2/3/10,"Alberta, Canada",A coalition of over 60 Alberta-based non-profit organizations working locally and globally in international development and global citizenship.,View
3/15/16,@acostello715,Angela Costello M.Ed,"RT @RangerRidley: Join #EnviroEd chat this Wednesday for a discussion on ""Expounding Your Own Backyard"" 9-10 pm ET https://t.co/PlXmra2bYB",7.10E+17,Twitter for iPad,74,296,5,0,No,9/10/15,"North Carolina, USA","Science curric. coordinator for elementary students. General lover of science, numbers and learning. To he surprise of many-- I know all my letters.",View
4/20/16,@acostello715,Angela Costello M.Ed,"RT @RangerRidley: The best examples of #EnviroEd ""extend the experience"" that is taking one excursion & continuing the inquiry when back in…",7.23E+17,Twitter for iPad,95,335,2,0,No,9/10/15,"North Carolina, USA","Science and math content specialist. General lover of Patterns, science, numbers and learning. To he surprise of many-- I know all my letters.",View
4/25/16,@acostello715,Angela Costello M.Ed,RT @RangerRidley: #peel21st Wetlands Study @GWFinlaysonFC using Aurasma #EnviroEd https://t.co/gvBWKChXna,7.25E+17,Twitter for iPad,95,357,2,0,No,9/10/15,"North Carolina, USA","Science and math content specialist. General lover of Patterns, science, numbers and learning. To he surprise of many-- I know all my letters.",View
5/12/16,@ACTcoachmodel,Attainment Challenge,RT @CreativeSTAR: 10 maths challenges that use cones https://t.co/klrNUfdSYf #learnoutdoors #mathsoutdoors #enviroed #children #nature http…,7.31E+17,Twitter for iPhone,374,94,22,0,No,10/21/15,,"We support specific primary schools to accelerate the good work already taking place to improve outcomes in nurture, literacy and numeracy.",View
4/16/16,@actionbonnie,Bonnie Anderson,Best learning ever #osee-pd #Enviroed thanks Kawartha OEC for a great day,7.21E+17,Twitter for iPad,117,97,1,0,No,4/26/12,Cheltenham Ontario,,View
5/20/16,@adam_deyo,Adam Deyo,".@kkidsinvt Last Child in the Woods by Louv, #EnviroEd, https://t.co/Uw0k394pkp & https://t.co/W7sBWWG8Ao @SusanKochVT do you have others?",7.34E+17,Twitter for iPad,284,459,0,0,No,3/14/09,,"Husband, father of two, teacher, technology tinkerer, backyard maple sugar amateur, average runner.",View
4/29/16,@AdawDeng,Adaw Deng,RT @CommunitiesONHS: @GrowingOshkosh is not only focusing on producing but also educating! THX for allowing us to work for you! #EnviroEd h…,7.26E+17,Twitter for Android,96,88,3,0,No,5/4/14,,Activist that finally WOKE.,View
4/4/16,@Adrian_T_Graham,Adrian Graham,RT @KinderKids123: Mmmm...Maple syrup made @ the Britannia Sugar Bush😋 #EnviroEd @RangerRidley @PeelSchools yumminess! @Adrian_T_Graham htt…,7.17E+17,Twitter for iPhone,191,42,1,0,No,10/15/13,,Superintendent of Education in Peel,View
4/15/16,@Adrian_T_Graham,Adrian Graham,RT @KinderKids123: Planting some beans & grass seed with our Learning Buddies yesterday. @PeelSchools #enviroed @Adrian_T_Graham 🌿 https://…,7.21E+17,Twitter Web Client,197,43,1,0,No,10/15/13,,"Superintendent of Education in Peel Husband, father, fan of the Leafs, Jays, Vikings, and Formula 1 Racing.",View
4/19/16,@Adrian_T_Graham,Adrian Graham,RT @KinderKids123: We love 2 climb & jump! Nature walk yesterday 🌿☺️🌻 @PeelSchools @SpringbrookPS @Adrian_T_Graham #EnviroEd https://t.co/4…,7.23E+17,Twitter for iPhone,206,45,2,0,No,10/15/13,,"Superintendent of Education in Peel Husband, father, fan of the Leafs, Jays, Vikings, and Formula 1 Racing.",View
5/4/16,@Adrian_T_Graham,Adrian Graham,RT @KinderKids123: Ss super excited and curious about our new see-through compost container! @PeelSchools @Adrian_T_Graham #EnviroEd https:…,7.28E+17,Twitter Web Client,209,45,3,0,No,10/15/13,,"Superintendent of Education in Peel Husband, father, fan of the Leafs, Jays, Vikings, and Formula 1 Racing.",View
5/5/16,@Adrian_T_Graham,Adrian Graham,RT @KinderKids123: Our Ss enjoyed a spring (nature) scavenger hunt w/their Learning Buddies🌿 #EnviroEd @PeelSchools @Adrian_T_Graham 🌿 http…,7.28E+17,Twitter for iPhone,209,45,2,0,No,10/15/13,,"Superintendent of Education in Peel Husband, father, fan of the Leafs, Jays, Vikings, and Formula 1 Racing.",View
5/10/16,@Adrian_T_Graham,Adrian Graham,RT @KinderKids123: So many discoveries while waiting for our Eco Buddies @DavidSuzukiSS 2day🌿 @PeelSchools @Adrian_T_Graham #EnviroEd https…,7.30E+17,Twitter Web Client,209,45,4,0,No,10/15/13,,"Superintendent of Education in Peel Husband, father, fan of the Leafs, Jays, Vikings, and Formula 1 Racing.",View
5/11/16,@Adrian_T_Graham,Adrian Graham,"RT @KinderKids123: ""I see a mushroom. I just saw that there's something there"". (3 pics). #enviroed @PeelSchools @Adrian_T_Graham 🌿🌻 https:…",7.31E+17,Twitter Web Client,210,45,1,0,No,10/15/13,,"Superintendent of Education in Peel Husband, father, fan of the Leafs, Jays, Vikings, and Formula 1 Racing.",View
5/16/16,@Adrian_T_Graham,Adrian Graham,"RT @KinderKids123: ""Look you have snail mendhi on your hand!""~JG. Referring to the slime 🐌 #enviroed @PeelSchools @Adrian_T_Graham https://…",7.32E+17,Twitter for iPhone,217,46,2,0,No,10/15/13,,"Superintendent of Education in Peel Husband, father, fan of the Leafs, Jays, Vikings, and Formula 1 Racing.",View
5/18/16,@Adrian_T_Graham,Adrian Graham,RT @KinderKids123: More snail observations 2day! (4 photos)😊🌿🐌 @RangerRidley #EnviroEd @PeelSchools @Adrian_T_Graham @peterlbursey https://…,7.33E+17,Twitter Web Client,219,46,1,0,No,10/15/13,,"Superintendent of Education in Peel Husband, father, fan of the Leafs, Jays, Vikings, and Formula 1 Racing.",View
5/20/16,@Adrian_T_Graham,Adrian Graham,RT @KinderKids123: Spider discoveries outside 2day🤗. 🕷🌿Asking Q's & answering them. #enviroed @PeelSchools @Adrian_T_Graham https://t.co/4v…,7.34E+17,Twitter Web Client,221,46,3,0,No,10/15/13,,"Superintendent of Education in Peel Husband, father, fan of the Leafs, Jays, Vikings, and Formula 1 Racing.",View
5/20/16,@Adrian_T_Graham,Adrian Graham,RT @KinderKids123: (4pics) Our @DavidSuzukiSS EcoBuddies helped us plant our tree 2day!Thanks!🌿 @PeelSchools @Adrian_T_Graham #EnviroEd htt…,7.34E+17,Mobile Web,221,46,1,0,No,10/15/13,,"Superintendent of Education in Peel Husband, father, fan of the Leafs, Jays, Vikings, and Formula 1 Racing.",View
5/24/16,@Adrian_T_Graham,Adrian Graham,RT @KinderKids123: Perfect afternoon 4 outdoor Learning Centres! Our snails enjoyed it too!🌿☀️🐌 @PeelSchools @Adrian_T_Graham #EnviroEd htt…,7.35E+17,Twitter Web Client,223,46,3,0,No,10/15/13,,"Superintendent of Education in Peel Husband, father, fan of the Leafs, Jays, Vikings, and Formula 1 Racing.",View
5/27/16,@Adrian_T_Graham,Adrian Graham,RT @KinderKids123: @vsilva_k !OMG!🐌Look at the surprise we found 2day!Snail nest!! Ss are in awe! @PeelSchools #EnviroEd @peterlbursey http…,7.36E+17,Twitter Web Client,225,46,3,0,No,10/15/13,,"Superintendent of Education in Peel Husband, father, fan of the Leafs, Jays, Vikings, and Formula 1 Racing.",View
3/22/16,@adriancamm,Adrian Camm,RT @willjohnst: Sharing thinking & learning &amp; spaces with 80 visitors from Geelong Lutheran College today #enviroed #schoolgarden https://t…,7.12E+17,Twitter for iPhone,1879,824,1,0,No,11/29/08,Australia,"Contemplating running, learning & life. Head of Teaching & Learning at an Independent School.",View
5/23/16,@adriancamm,Adrian Camm,RT @willjohnst: 15 minutes in our #schoolgarden today 17 bird species diversity! #birdlife #environmentaleducation #enviroed https://t.co/…,7.35E+17,Twitter for iPhone,1902,845,3,0,No,11/29/08,Australia,"Contemplating running, learning & life. Head of Teaching & Learning at an Independent School.",View
5/11/16,@ADutke,Anna Dutke,First graders at Ottawa’s Meadowlands Public School spend a day outside every week. #edchat #enviroed https://t.co/yCsc21tJdO,7.30E+17,Twitter for Android,690,840,0,0,No,6/8/13,"Prior Lake, MN","Early childhood educator in a nature-based, E-STEM preschool in Prior Lake-Savage Area Schools. Advocate for outdoor play and learning. #natureprek",View
5/16/16,@ADutke,Anna Dutke,Anyone have good animal skull/skeleton book suggestions? For kids and/or adults? #EnviroEd,7.32E+17,Twitter Web Client,699,841,0,0,No,6/8/13,"Prior Lake, MN","Early childhood educator in a nature-based, E-STEM preschool in Prior Lake-Savage Area Schools. Advocate for outdoor play and learning. #natureprek",View
4/22/16,@AdvanceTeaching,Advancement Courses,.RT @McGrawHillK12: Today is #EarthDay! Here are ten ways you can make your classroom greener! #edchat #EnviroEd https://t.co/1SdAfV5KYS,7.24E+17,Hootsuite,1076,965,0,0,No,5/22/14,"NYC and Costa Mesa, CA","Since 1988, we have provided high-quality professional development courses for teachers. We offer online and print courses on the subjects teachers need.",View
4/30/16,@AEWrightSchool,AE Wright School,RT @perfinker: They fight grime...and CRIME! 20 random reasons to really love trees : https://t.co/D40crqgXB9 #imaginED #EnviroEd #IEE,7.27E+17,Twitter for iPhone,59,50,1,0,No,10/27/15,,,View
5/12/16,@AFolkHero,Folk Hero,Thermosolar Hive: healthy bees & healthy honey https://t.co/xcRp6o5W1l #environnement #EnviroEd #beekeeping #bees,7.31E+17,Twitter Web Client,838,2175,0,0,No,4/16/09,"Canada, Ireland, Netherlands","Wherever there's a fight so hungry people can eat, I'll be there. Wherever there's a cop beatin' up a guy, I'll be there. I'll be in the way guys yell...",View
4/22/16,@afterschool4all,Afterschool Alliance,RT @mellyball: My less academic goal of doing #EnviroEd with kids is--getting dirty! Doesn't happen enough #afterschoolEE,7.24E+17,Twitter Web Client,18265,8301,1,0,No,7/7/09,"Washington, DC","The Afterschool Alliance works to ensure children have access to affordable, quality afterschool and summer learning programs. #AfterschoolWorks",View
4/22/16,@afterschool4all,Afterschool Alliance,RT @mellyball: Water quality monitoring will always be my fav #EnviroEd activity! Useful to have uni or @ScienceCenters partners 4 equipmen…,7.24E+17,Twitter Web Client,18265,8301,1,0,No,7/7/09,"Washington, DC","The Afterschool Alliance works to ensure children have access to affordable, quality afterschool and summer learning programs. #AfterschoolWorks",View
4/22/16,@afterschool4all,Afterschool Alliance,RT @MfentonFenton: A6: @campSTEM and @OmahaZoo are featured in our videos showcasing #EnviroEd in action. #AfterschoolEE,7.24E+17,Twitter Web Client,18265,8301,2,0,No,7/7/09,"Washington, DC","The Afterschool Alliance works to ensure children have access to affordable, quality afterschool and summer learning programs. #AfterschoolWorks",View
4/22/16,@afterschool4all,Afterschool Alliance,RT @mellyball: @Girlstart has a couple free #EnviroEd curricula that take an engineering approach - https://t.co/a5JEaAGgFa #AfterschoolEE,7.24E+17,Twitter Web Client,18265,8301,1,0,No,7/7/09,"Washington, DC","The Afterschool Alliance works to ensure children have access to affordable, quality afterschool and summer learning programs. #AfterschoolWorks",View
4/22/16,@afterschool4all,Afterschool Alliance,"RT @MfentonFenton: A8: Access, funding, and time. Access to natural spaces, funding for field trips and the time to plan effective #EnviroE…",7.24E+17,Twitter Web Client,18265,8301,1,0,No,7/7/09,"Washington, DC","The Afterschool Alliance works to ensure children have access to affordable, quality afterschool and summer learning programs. #AfterschoolWorks",View
4/22/16,@afterschool4all,Afterschool Alliance,RT @mellyball: Thinking about the intersections btwn social justice & #EnviroEd https://t.co/WtyAu9eI0i @RethinkSchools #afterschoolEE,7.24E+17,Twitter Web Client,18265,8301,2,0,No,7/7/09,"Washington, DC","The Afterschool Alliance works to ensure children have access to affordable, quality afterschool and summer learning programs. #AfterschoolWorks",View
4/22/16,@afterschool4all,Afterschool Alliance,RT @MfentonFenton: A9: @Click2Science provides #ProfessionalDevelopment resources that anyone can use to train staff to teach STEM in #Envi…,7.24E+17,Twitter Web Client,18270,8306,1,0,No,7/7/09,"Washington, DC","The Afterschool Alliance works to ensure children have access to affordable, quality afterschool and summer learning programs. #AfterschoolWorks",View
4/22/16,@afterschool4all,Afterschool Alliance,RT @MfentonFenton: A10: #EnviroEd needs to increase. We need youth to care and contribute solutions to the environmental challenges we face…,7.24E+17,Twitter Web Client,18270,8306,1,0,No,7/7/09,"Washington, DC","The Afterschool Alliance works to ensure children have access to affordable, quality afterschool and summer learning programs. #AfterschoolWorks",View
